"year.group","mean","percent_05","percent_95","scenario","species"
2068,2.621455868,2.1110892,3.73409925,"Status quo","X3"
2069,2.62145642,2.11109055,3.73409925,"Status quo","X3"
2070,2.62145686,2.11109055,3.73409925,"Status quo","X3"
2071,2.62145718,2.1110901,3.73409925,"Status quo","X3"
2072,2.621457428,2.11108875,3.73409925,"Status quo","X3"
2073,2.621457632,2.11108875,3.73409925,"Status quo","X3"
2074,2.621457768,2.11108875,3.73409925,"Status quo","X3"
2075,2.621457864,2.11108875,3.73409925,"Status quo","X3"
2076,2.62145794,2.11108875,3.73409925,"Status quo","X3"
2077,2.621457984,2.11108875,3.73409925,"Status quo","X3"
2078,2.62145802,2.11108875,3.73409925,"Status quo","X3"
2079,2.621458052,2.11108875,3.73409925,"Status quo","X3"
2080,2.621458084,2.11108875,3.73409925,"Status quo","X3"
2081,2.62145812,2.11108875,3.73409925,"Status quo","X3"
2082,2.62145816,2.11108875,3.73409925,"Status quo","X3"
2083,2.62145818,2.11108875,3.73409925,"Status quo","X3"
2084,2.621458188,2.11108875,3.73409925,"Status quo","X3"
2085,2.6214582,2.11108875,3.73409925,"Status quo","X3"
2086,2.621458208,2.11108875,3.73409925,"Status quo","X3"
2087,2.621458212,2.11108875,3.73409925,"Status quo","X3"
2088,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2089,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2090,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2091,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2092,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2093,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2094,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2095,2.62145822,2.11108875,3.73409925,"Status quo","X3"
2096,2.621458216,2.11108875,3.73409925,"Status quo","X3"
2097,2.621458216,2.11108875,3.73409925,"Status quo","X3"
2098,2.621458216,2.11108875,3.73409925,"Status quo","X3"
2099,2.621458216,2.11108875,3.73409925,"Status quo","X3"
2100,2.621458216,2.11108875,3.73409925,"Status quo","X3"
2012,2.130185208,1.74646675,2.5206527,"RCP 2.6","X3"
2013,2.660795584,2.32348205,3.0160205,"RCP 2.6","X3"
2014,2.94993348,2.68267845,3.2234585,"RCP 2.6","X3"
2015,2.921275348,2.56549435,3.2871876,"RCP 2.6","X3"
2016,2.789337744,2.3215744,3.3413734,"RCP 2.6","X3"
2017,2.688764884,2.12636625,3.46822315,"RCP 2.6","X3"
2018,2.621394424,2.01216555,3.564835,"RCP 2.6","X3"
2019,2.58531548,1.95082565,3.635228,"RCP 2.6","X3"
2020,2.574669652,1.9279073,3.68333415,"RCP 2.6","X3"
2021,2.579716268,1.9424425,3.72273635,"RCP 2.6","X3"
2022,2.594828052,1.9460154,3.7564976,"RCP 2.6","X3"
2023,2.61271962,1.9623637,3.784394,"RCP 2.6","X3"
2024,2.625355612,1.98397355,3.8044447,"RCP 2.6","X3"
2025,2.631428072,1.990662,3.81841865,"RCP 2.6","X3"
2026,2.634724236,1.9892007,3.82985965,"RCP 2.6","X3"
2027,2.636304048,1.98674365,3.83934305,"RCP 2.6","X3"
2028,2.636867292,1.97968845,3.8479671,"RCP 2.6","X3"
2029,2.637344624,1.97169425,3.854182,"RCP 2.6","X3"
2030,2.638402452,1.9654202,3.85847175,"RCP 2.6","X3"
2031,2.640311696,1.95969765,3.86138185,"RCP 2.6","X3"
2032,2.642723692,1.95654165,3.86305175,"RCP 2.6","X3"
2033,2.644947992,1.9554676,3.86354705,"RCP 2.6","X3"
2034,2.647111864,1.95532425,3.8633129,"RCP 2.6","X3"
2035,2.648613164,1.95466505,3.86226995,"RCP 2.6","X3"
2036,2.649241188,1.9521761,3.86018845,"RCP 2.6","X3"
2037,2.64865588,1.94744125,3.856798,"RCP 2.6","X3"
2038,2.647588028,1.943327,3.8528892,"RCP 2.6","X3"
2039,2.646654436,1.93918555,3.84886915,"RCP 2.6","X3"
2040,2.645584124,1.93498815,3.8446065,"RCP 2.6","X3"
2041,2.643750008,1.9302992,3.83947615,"RCP 2.6","X3"
2042,2.640514192,1.9243823,3.83268245,"RCP 2.6","X3"
2043,2.639327712,1.920386,3.82782035,"RCP 2.6","X3"
2044,2.63999264,1.91942205,3.82431825,"RCP 2.6","X3"
2045,2.641596068,1.9204911,3.821477,"RCP 2.6","X3"
2046,2.643877744,1.9223312,3.8196929,"RCP 2.6","X3"
2047,2.64516352,1.92314275,3.817347,"RCP 2.6","X3"
2048,2.64498828,1.9218594,3.8140557,"RCP 2.6","X3"
2049,2.644508048,1.91933575,3.81091155,"RCP 2.6","X3"
2050,2.643414244,1.915897,3.8073893,"RCP 2.6","X3"
2051,2.641588412,1.91163265,3.80328255,"RCP 2.6","X3"
2052,2.64099856,1.9087399,3.80045435,"RCP 2.6","X3"
2053,2.64020712,1.90665455,3.79707155,"RCP 2.6","X3"
2054,2.638798024,1.90411035,3.7929094,"RCP 2.6","X3"
2055,2.638336408,1.90219385,3.7897644,"RCP 2.6","X3"
2056,2.638358988,1.90114785,3.78694175,"RCP 2.6","X3"
2057,2.638092408,1.90011055,3.78378725,"RCP 2.6","X3"
2058,2.638591284,1.89968485,3.78146505,"RCP 2.6","X3"
2059,2.639022796,1.8992188,3.77925405,"RCP 2.6","X3"
2060,2.638524236,1.8977388,3.77646365,"RCP 2.6","X3"
2061,2.638484816,1.896503,3.7744189,"RCP 2.6","X3"
2062,2.63816354,1.8951294,3.7721132,"RCP 2.6","X3"
2063,2.637224684,1.8931432,3.76917515,"RCP 2.6","X3"
2064,2.639334992,1.8942425,3.7691051,"RCP 2.6","X3"
2065,2.642333088,1.8970089,3.7698112,"RCP 2.6","X3"
2066,2.641394652,1.89508495,3.76726195,"RCP 2.6","X3"
2067,2.639016536,1.8913024,3.76384745,"RCP 2.6","X3"
2068,2.64040422,1.89136025,3.76373165,"RCP 2.6","X3"
2069,2.64382278,1.89392045,3.76514605,"RCP 2.6","X3"
2070,2.64570244,1.8950519,3.7652741,"RCP 2.6","X3"
2071,2.646193872,1.8946983,3.7644861,"RCP 2.6","X3"
2072,2.647819308,1.8954765,3.764874,"RCP 2.6","X3"
2073,2.65123732,1.89820545,3.7671482,"RCP 2.6","X3"
2074,2.653756724,1.8999036,3.76876365,"RCP 2.6","X3"
2075,2.654087096,1.89922935,3.7686531,"RCP 2.6","X3"
2076,2.65444672,1.8985817,3.7687328,"RCP 2.6","X3"
2077,2.65643436,1.89965715,3.7702973,"RCP 2.6","X3"
2078,2.658263636,1.90069845,3.771616,"RCP 2.6","X3"
2079,2.659127932,1.9008663,3.7720064,"RCP 2.6","X3"
2080,2.660949164,1.90202615,3.7732174,"RCP 2.6","X3"
2081,2.664261016,1.90479415,3.7757095,"RCP 2.6","X3"
2082,2.667069328,1.90695955,3.77780295,"RCP 2.6","X3"
2083,2.66757052,1.90663535,3.77799625,"RCP 2.6","X3"
2084,2.668469776,1.9066707,3.7787754,"RCP 2.6","X3"
2085,2.671041656,1.90866175,3.78112655,"RCP 2.6","X3"
2086,2.6732514,1.91033565,3.7831639,"RCP 2.6","X3"
2087,2.673432336,1.90973345,3.7834273,"RCP 2.6","X3"
2088,2.672629404,1.90793295,3.7826716,"RCP 2.6","X3"
2089,2.673611252,1.90768575,3.78336815,"RCP 2.6","X3"
2090,2.67483086,1.9078815,3.7840956,"RCP 2.6","X3"
2091,2.674775272,1.90710835,3.78361665,"RCP 2.6","X3"
2092,2.675592716,1.90724415,3.7839549,"RCP 2.6","X3"
2093,2.677651148,1.90906345,3.78524455,"RCP 2.6","X3"
2094,2.678986272,1.91038415,3.7858299,"RCP 2.6","X3"
2095,2.679486896,1.9103709,3.7858039,"RCP 2.6","X3"
2096,2.679823256,1.9099226,3.78591305,"RCP 2.6","X3"
2097,2.678342672,1.90733655,3.78447625,"RCP 2.6","X3"
2098,2.675408112,1.9028472,3.7816326,"RCP 2.6","X3"
2099,2.674150796,1.90001785,3.7800508,"RCP 2.6","X3"
2100,2.675365596,1.900622,3.7804057,"RCP 2.6","X3"
2012,2.109457124,1.69611225,2.51992965,"RCP 4.5","X3"
2013,2.642024028,2.30644335,3.0063541,"RCP 4.5","X3"
2014,2.934029116,2.65562575,3.26513455,"RCP 4.5","X3"
2015,2.91017672,2.5376464,3.32531675,"RCP 4.5","X3"
2016,2.787599888,2.27794625,3.3990705,"RCP 4.5","X3"
2017,2.69531132,2.13491575,3.50328495,"RCP 4.5","X3"
2018,2.632422072,2.02245715,3.5875148,"RCP 4.5","X3"
2019,2.595659988,1.94510875,3.6708239,"RCP 4.5","X3"
2020,2.582955432,1.92153855,3.7572834,"RCP 4.5","X3"
2021,2.588292916,1.91197695,3.83197955,"RCP 4.5","X3"
2022,2.601372476,1.93195025,3.8948012,"RCP 4.5","X3"
2023,2.614826236,1.95570855,3.94563195,"RCP 4.5","X3"
2024,2.62559576,1.95672725,3.98741795,"RCP 4.5","X3"
2025,2.631358868,1.95343725,4.0209809,"RCP 4.5","X3"
2026,2.63174288,1.9470535,4.04703985,"RCP 4.5","X3"
2027,2.628428324,1.93856475,4.06678425,"RCP 4.5","X3"
2028,2.623307336,1.92155605,4.0810557,"RCP 4.5","X3"
2029,2.618924656,1.9103394,4.0918202,"RCP 4.5","X3"
2030,2.615764428,1.9036784,4.0997521,"RCP 4.5","X3"
2031,2.613516804,1.89656205,4.1054375,"RCP 4.5","X3"
2032,2.611074876,1.8929943,4.1087277,"RCP 4.5","X3"
2033,2.607206216,1.890506,4.1091222,"RCP 4.5","X3"
2034,2.6031733,1.88681485,4.10802225,"RCP 4.5","X3"
2035,2.598198104,1.88075075,4.10473785,"RCP 4.5","X3"
2036,2.592252804,1.872453,4.099947,"RCP 4.5","X3"
2037,2.583559888,1.860477,4.0928126,"RCP 4.5","X3"
2038,2.570256088,1.84476645,4.08152285,"RCP 4.5","X3"
2039,2.560060936,1.83436385,4.07209625,"RCP 4.5","X3"
2040,2.554019948,1.8286651,4.06442395,"RCP 4.5","X3"
2041,2.546776028,1.82177615,4.0543019,"RCP 4.5","X3"
2042,2.536803948,1.812099,4.04178955,"RCP 4.5","X3"
2043,2.525508192,1.80128865,4.02872135,"RCP 4.5","X3"
2044,2.510703632,1.78734535,4.0128496,"RCP 4.5","X3"
2045,2.498170676,1.7759928,3.99873695,"RCP 4.5","X3"
2046,2.492678216,1.77181775,3.98940115,"RCP 4.5","X3"
2047,2.4879318,1.76607745,3.97901645,"RCP 4.5","X3"
2048,2.480465996,1.7579809,3.9662384,"RCP 4.5","X3"
2049,2.469724964,1.7473843,3.95207555,"RCP 4.5","X3"
2050,2.452164584,1.7316364,3.9337951,"RCP 4.5","X3"
2051,2.431101004,1.7149608,3.91364635,"RCP 4.5","X3"
2052,2.414635648,1.6987935,3.89721615,"RCP 4.5","X3"
2053,2.400648776,1.6856392,3.8810565,"RCP 4.5","X3"
2054,2.385222716,1.6730675,3.86228415,"RCP 4.5","X3"
2055,2.369590144,1.65918715,3.84318755,"RCP 4.5","X3"
2056,2.351715328,1.64300805,3.82137605,"RCP 4.5","X3"
2057,2.344977724,1.6358329,3.8088538,"RCP 4.5","X3"
2058,2.34185182,1.6309436,3.79790225,"RCP 4.5","X3"
2059,2.326613944,1.6176532,3.77689645,"RCP 4.5","X3"
2060,2.30099322,1.59393405,3.75029865,"RCP 4.5","X3"
2061,2.277849348,1.5745862,3.727842,"RCP 4.5","X3"
2062,2.266516008,1.55996635,3.71484795,"RCP 4.5","X3"
2063,2.25554502,1.54805065,3.6993447,"RCP 4.5","X3"
2064,2.24029094,1.5348212,3.6794068,"RCP 4.5","X3"
2065,2.22380496,1.5193857,3.6593339,"RCP 4.5","X3"
2066,2.209421536,1.505063,3.6416698,"RCP 4.5","X3"
2067,2.197100168,1.49340085,3.62534285,"RCP 4.5","X3"
2068,2.187146536,1.48540595,3.6103117,"RCP 4.5","X3"
2069,2.178454664,1.4798587,3.59631125,"RCP 4.5","X3"
2070,2.163971728,1.46772525,3.57794215,"RCP 4.5","X3"
2071,2.144475556,1.44686885,3.5565938,"RCP 4.5","X3"
2072,2.130481152,1.42896815,3.54092205,"RCP 4.5","X3"
2073,2.120947668,1.41930735,3.5288431,"RCP 4.5","X3"
2074,2.10649344,1.4057096,3.51118325,"RCP 4.5","X3"
2075,2.099870404,1.3991938,3.50092395,"RCP 4.5","X3"
2076,2.099954476,1.4035851,3.49499665,"RCP 4.5","X3"
2077,2.0958776,1.40525035,3.4843326,"RCP 4.5","X3"
2078,2.079909156,1.39313225,3.4650638,"RCP 4.5","X3"
2079,2.059445256,1.37027295,3.44488925,"RCP 4.5","X3"
2080,2.045642724,1.3514471,3.43270895,"RCP 4.5","X3"
2081,2.029805012,1.33044735,3.4173176,"RCP 4.5","X3"
2082,2.01491148,1.31123185,3.4025161,"RCP 4.5","X3"
2083,2.006381608,1.300115,3.3930781,"RCP 4.5","X3"
2084,2.004688184,1.2999309,3.3883312,"RCP 4.5","X3"
2085,1.9990992,1.2997358,3.378206,"RCP 4.5","X3"
2086,1.990984048,1.29624055,3.3665646,"RCP 4.5","X3"
2087,1.98647484,1.29438865,3.35928365,"RCP 4.5","X3"
2088,1.985326996,1.2961693,3.3549051,"RCP 4.5","X3"
2089,1.972465128,1.28626265,3.3397931,"RCP 4.5","X3"
2090,1.949623764,1.2605195,3.3179761,"RCP 4.5","X3"
2091,1.942482612,1.2458648,3.31305555,"RCP 4.5","X3"
2092,1.950657372,1.25282115,3.3189808,"RCP 4.5","X3"
2093,1.958071532,1.26637295,3.31956045,"RCP 4.5","X3"
2094,1.964238692,1.28215045,3.3188322,"RCP 4.5","X3"
2095,1.966138344,1.2919016,3.31534545,"RCP 4.5","X3"
2096,1.957625112,1.28744785,3.3044983,"RCP 4.5","X3"
2097,1.944384572,1.2715073,3.29248065,"RCP 4.5","X3"
2098,1.9346619,1.2577421,3.285849,"RCP 4.5","X3"
2099,1.922789416,1.2402314,3.27675355,"RCP 4.5","X3"
2100,1.916198468,1.22685025,3.27218335,"RCP 4.5","X3"
2012,2.104466152,1.7320194,2.4786956,"RCP 8.5","X3"
2013,2.631151284,2.31092685,2.9616704,"RCP 8.5","X3"
2014,2.916611176,2.66140725,3.2207279,"RCP 8.5","X3"
2015,2.88895384,2.55793205,3.2517815,"RCP 8.5","X3"
2016,2.765182404,2.35647675,3.3230902,"RCP 8.5","X3"
2017,2.673039768,2.1706678,3.46460525,"RCP 8.5","X3"
2018,2.611768476,2.0460438,3.57557455,"RCP 8.5","X3"
2019,2.57619818,1.9889904,3.66360955,"RCP 8.5","X3"
2020,2.564153304,1.96415685,3.7355684,"RCP 8.5","X3"
2021,2.57053124,1.9683018,3.79747735,"RCP 8.5","X3"
2022,2.587278824,1.9845506,3.85398055,"RCP 8.5","X3"
2023,2.601947616,1.99510425,3.90044215,"RCP 8.5","X3"
2024,2.610085424,2.00495655,3.9352721,"RCP 8.5","X3"
2025,2.614747204,2.00410185,3.9644698,"RCP 8.5","X3"
2026,2.616756172,2.0049165,3.9900907,"RCP 8.5","X3"
2027,2.614311844,1.9932278,4.0095731,"RCP 8.5","X3"
2028,2.60931032,1.98378235,4.02320205,"RCP 8.5","X3"
2029,2.604126256,1.97359995,4.03286515,"RCP 8.5","X3"
2030,2.598734508,1.9615934,4.038523,"RCP 8.5","X3"
2031,2.594625316,1.95282575,4.04169665,"RCP 8.5","X3"
2032,2.592049272,1.9486301,4.0437505,"RCP 8.5","X3"
2033,2.588045208,1.94368835,4.04333385,"RCP 8.5","X3"
2034,2.580729488,1.9365239,4.0395592,"RCP 8.5","X3"
2035,2.572943468,1.92851145,4.03486,"RCP 8.5","X3"
2036,2.565367876,1.92097015,4.02959625,"RCP 8.5","X3"
2037,2.554031324,1.9091641,4.0198811,"RCP 8.5","X3"
2038,2.542012068,1.8967929,4.0087848,"RCP 8.5","X3"
2039,2.527055412,1.88247535,3.99524055,"RCP 8.5","X3"
2040,2.50798462,1.8589602,3.978027,"RCP 8.5","X3"
2041,2.489069836,1.83810105,3.9604057,"RCP 8.5","X3"
2042,2.471545704,1.8197285,3.9430073,"RCP 8.5","X3"
2043,2.44938576,1.79785105,3.920582,"RCP 8.5","X3"
2044,2.417492088,1.76506485,3.88878835,"RCP 8.5","X3"
2045,2.391578812,1.7390461,3.86327025,"RCP 8.5","X3"
2046,2.378025792,1.7271816,3.8489903,"RCP 8.5","X3"
2047,2.358429956,1.71140015,3.8241863,"RCP 8.5","X3"
2048,2.32666718,1.6811229,3.787534,"RCP 8.5","X3"
2049,2.300144516,1.65194395,3.75495695,"RCP 8.5","X3"
2050,2.27895776,1.63097715,3.72763785,"RCP 8.5","X3"
2051,2.247528524,1.5997515,3.6915312,"RCP 8.5","X3"
2052,2.212586504,1.5636137,3.65200815,"RCP 8.5","X3"
2053,2.174441504,1.5251063,3.6097085,"RCP 8.5","X3"
2054,2.131792812,1.4763776,3.5627734,"RCP 8.5","X3"
2055,2.094789924,1.43501495,3.5200269,"RCP 8.5","X3"
2056,2.060180684,1.4000709,3.4782024,"RCP 8.5","X3"
2057,2.023444028,1.3610661,3.4340468,"RCP 8.5","X3"
2058,1.978006784,1.31842975,3.38222585,"RCP 8.5","X3"
2059,1.92902002,1.26812865,3.32667405,"RCP 8.5","X3"
2060,1.890267668,1.2214234,3.2806231,"RCP 8.5","X3"
2061,1.84807224,1.17229875,3.2315536,"RCP 8.5","X3"
2062,1.799810236,1.12050955,3.17677205,"RCP 8.5","X3"
2063,1.7513184704,1.07692005,3.1221421,"RCP 8.5","X3"
2064,1.6997810368,1.028676,3.06457105,"RCP 8.5","X3"
2065,1.6557921056,0.98076537,3.01444825,"RCP 8.5","X3"
2066,1.6176307764,0.940142035,2.97056935,"RCP 8.5","X3"
2067,1.5732622804,0.89728502,2.9207027,"RCP 8.5","X3"
2068,1.5277011104,0.85249042,2.8699597,"RCP 8.5","X3"
2069,1.492251972,0.811227515,2.8303345,"RCP 8.5","X3"
2070,1.4623800048,0.77753563,2.79692275,"RCP 8.5","X3"
2071,1.4241632364,0.741283275,2.7563509,"RCP 8.5","X3"
2072,1.3673264728,0.68605956,2.69884415,"RCP 8.5","X3"
2073,1.3047890472,0.622603925,2.63575535,"RCP 8.5","X3"
2074,1.2577225936,0.56819845,2.5912831,"RCP 8.5","X3"
2075,1.2216551396,0.522963555,2.5592802,"RCP 8.5","X3"
2076,1.17959419,0.481900685,2.51743545,"RCP 8.5","X3"
2077,1.1279095892,0.432509875,2.4630372,"RCP 8.5","X3"
2078,1.0729693896,0.381255055,2.4032122,"RCP 8.5","X3"
2079,1.0245696036,0.339150025,2.35038725,"RCP 8.5","X3"
2080,0.98645922572,0.303797655,2.31065195,"RCP 8.5","X3"
2081,0.95175394688,0.27166328,2.2758024,"RCP 8.5","X3"
2082,0.90901967644,0.23648111,2.2257487,"RCP 8.5","X3"
2083,0.8685650354,0.20353167,2.17824835,"RCP 8.5","X3"
2084,0.8348038048,0.175187265,2.14535705,"RCP 8.5","X3"
2085,0.80521672852,0.150960885,2.1083415,"RCP 8.5","X3"
2086,0.76963524496,0.128040715,2.0544669,"RCP 8.5","X3"
2087,0.73034271436,0.108067725,1.99266,"RCP 8.5","X3"
2088,0.69373585474,0.091089102,1.93700955,"RCP 8.5","X3"
2089,0.660883659664,0.076457773,1.892869,"RCP 8.5","X3"
2090,0.627920582864,0.0629159905,1.84245395,"RCP 8.5","X3"
2091,0.592144722808,0.0506499695,1.7881864,"RCP 8.5","X3"
2092,0.556218382264,0.0402573465,1.71934595,"RCP 8.5","X3"
2093,0.5232448018016,0.0319003695,1.64788055,"RCP 8.5","X3"
2094,0.4975989369896,0.025493518,1.59648915,"RCP 8.5","X3"
2095,0.4766604830836,0.020279351,1.56048765,"RCP 8.5","X3"
2096,0.45357770725,0.0158427465,1.514414,"RCP 8.5","X3"
2097,0.4274433115964,0.0120889965,1.45613955,"RCP 8.5","X3"
2098,0.39906747306676,0.00897587935,1.3870727,"RCP 8.5","X3"
2099,0.37518905771808,0.0066583413,1.3357408,"RCP 8.5","X3"
2100,0.35436150299792,0.00508172315,1.29945475,"RCP 8.5","X3"
2012,2.175739148,1.9990768,2.34797475,"Status quo","X4"
2013,2.061978324,1.88027155,2.2309433,"Status quo","X4"
2014,1.941211612,1.7710477,2.1066023,"Status quo","X4"
2015,1.851262132,1.678655,2.0094719,"Status quo","X4"
2016,1.805585332,1.6308391,1.9739885,"Status quo","X4"
2017,1.78798236,1.6105312,1.96367185,"Status quo","X4"
2018,1.781913316,1.60359415,1.96589835,"Status quo","X4"
2019,1.78056538,1.59835865,1.96953845,"Status quo","X4"
2020,1.781209652,1.59902375,1.9744171,"Status quo","X4"
2021,1.7823826,1.6007632,1.9783773,"Status quo","X4"
2022,1.783550284,1.60261995,1.97902055,"Status quo","X4"
2023,1.784643292,1.60530065,1.9787917,"Status quo","X4"
2024,1.785652768,1.6070202,1.97872225,"Status quo","X4"
2025,1.786550828,1.6079396,1.97895135,"Status quo","X4"
2026,1.787310124,1.6086267,1.9794194,"Status quo","X4"
2027,1.787902504,1.609093,1.97997355,"Status quo","X4"
2028,1.788302068,1.60937635,1.98045165,"Status quo","X4"
2029,1.788501252,1.60952285,1.9807427,"Status quo","X4"
2030,1.7885227,1.6095764,1.98081075,"Status quo","X4"
2031,1.788414952,1.6095766,1.9806921,"Status quo","X4"
2032,1.788238996,1.60955475,1.9804667,"Status quo","X4"
2033,1.788051832,1.6095297,1.9802173,"Status quo","X4"
2034,1.787895248,1.60951345,1.98000725,"Status quo","X4"
2035,1.78779104,1.6095102,1.9798686,"Status quo","X4"
2036,1.787742332,1.60951985,1.979803,"Status quo","X4"
2037,1.787739596,1.6095374,1.9797947,"Status quo","X4"
2038,1.787766664,1.60955975,1.97981955,"Status quo","X4"
2039,1.787807184,1.60958325,1.9798546,"Status quo","X4"
2040,1.787848064,1.6096048,1.97988385,"Status quo","X4"
2041,1.787881188,1.60962265,1.9799014,"Status quo","X4"
2042,1.787903388,1.6096358,1.97990755,"Status quo","X4"
2043,1.78791488,1.6096445,1.97990435,"Status quo","X4"
2044,1.787918168,1.60964985,1.97989905,"Status quo","X4"
2045,1.787916164,1.60965275,1.9798935,"Status quo","X4"
2046,1.787911696,1.6096531,1.9798908,"Status quo","X4"
2047,1.7879066,1.60965345,1.9798896,"Status quo","X4"
2048,1.787902196,1.6096528,1.97989115,"Status quo","X4"
2049,1.787898828,1.6096526,1.97989245,"Status quo","X4"
2050,1.787896584,1.60965195,1.9798942,"Status quo","X4"
2051,1.787895456,1.60965185,1.9798954,"Status quo","X4"
2052,1.78789508,1.6096522,1.9798945,"Status quo","X4"
2053,1.787895276,1.60965265,1.97989405,"Status quo","X4"
2054,1.787895812,1.6096531,1.97989205,"Status quo","X4"
2055,1.787896532,1.6096531,1.97989105,"Status quo","X4"
2056,1.787897292,1.6096531,1.97989005,"Status quo","X4"
2057,1.787898008,1.6096531,1.97989005,"Status quo","X4"
2058,1.787898528,1.6096531,1.97989005,"Status quo","X4"
2059,1.787898888,1.6096531,1.97989005,"Status quo","X4"
2060,1.787899048,1.6096531,1.97989005,"Status quo","X4"
2061,1.787899072,1.6096531,1.97989005,"Status quo","X4"
2062,1.787898996,1.6096531,1.97989005,"Status quo","X4"
2063,1.787898872,1.6096531,1.97989005,"Status quo","X4"
2064,1.787898716,1.6096531,1.97989005,"Status quo","X4"
2065,1.787898596,1.6096531,1.97989005,"Status quo","X4"
2066,1.787898496,1.6096531,1.97989005,"Status quo","X4"
2067,1.787898432,1.6096531,1.97989005,"Status quo","X4"
2068,1.7878984,1.6096531,1.97989005,"Status quo","X4"
2069,1.7878984,1.6096531,1.97989005,"Status quo","X4"
2070,1.78789842,1.6096531,1.97989005,"Status quo","X4"
2071,1.787898456,1.6096531,1.97989005,"Status quo","X4"
2072,1.787898496,1.6096531,1.97989005,"Status quo","X4"
2073,1.787898524,1.6096531,1.97989005,"Status quo","X4"
2074,1.787898556,1.6096531,1.97989005,"Status quo","X4"
2075,1.787898576,1.6096531,1.97989005,"Status quo","X4"
2076,1.787898584,1.6096531,1.97989005,"Status quo","X4"
2077,1.787898588,1.6096531,1.97989005,"Status quo","X4"
2078,1.787898588,1.6096531,1.97989005,"Status quo","X4"
2079,1.787898576,1.6096531,1.97989005,"Status quo","X4"
2080,1.787898564,1.6096531,1.97989005,"Status quo","X4"
2081,1.787898552,1.6096531,1.97989005,"Status quo","X4"
2082,1.787898544,1.6096531,1.97989005,"Status quo","X4"
2083,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2084,1.787898536,1.6096531,1.97989005,"Status quo","X4"
2085,1.787898536,1.6096531,1.97989005,"Status quo","X4"
2086,1.787898536,1.6096531,1.97989005,"Status quo","X4"
2087,1.787898536,1.6096531,1.97989005,"Status quo","X4"
2088,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2089,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2090,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2091,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2092,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2093,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2094,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2095,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2096,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2097,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2098,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2099,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2100,1.78789854,1.6096531,1.97989005,"Status quo","X4"
2012,2.161434924,2.0124996,2.3327016,"RCP 2.6","X4"
2013,2.056674,1.90940705,2.22503235,"RCP 2.6","X4"
2014,1.953308924,1.807222,2.11599495,"RCP 2.6","X4"
2015,1.879035024,1.7313989,2.0402155,"RCP 2.6","X4"
2016,1.847449932,1.6950462,2.00958895,"RCP 2.6","X4"
2017,1.842323444,1.67818515,2.0141046,"RCP 2.6","X4"
2018,1.846084256,1.6725566,2.0236791,"RCP 2.6","X4"
2019,1.851808328,1.67041515,2.03124545,"RCP 2.6","X4"
2020,1.858291184,1.67291205,2.0400048,"RCP 2.6","X4"
2021,1.86302248,1.67596545,2.04722155,"RCP 2.6","X4"
